timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
2023/12/07 11:32:35.064,1141,Shop ,200,OK,Thread Group 1-1,text,true,,1362241,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,149,0,0
2023/12/07 11:32:36.206,200,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,44,0,0
2023/12/07 11:32:36.206,44,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,44,0,0
2023/12/07 11:32:36.250,156,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,33,0,0
2023/12/07 11:32:36.406,106,Living Room,200,OK,Thread Group 1-1,text,true,,263263,149,1,1,https://www.homecentre.in/in/en/department/livingroom,34,0,0
2023/12/07 11:32:36.513,417,Shop ,200,OK,Thread Group 1-1,text,true,,1362240,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,31,0,0
2023/12/07 11:32:36.931,151,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,34,0,0
2023/12/07 11:32:36.931,34,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,34,0,0
2023/12/07 11:32:36.965,117,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,44,0,0
2023/12/07 11:32:37.082,83,Living Room,200,OK,Thread Group 1-1,text,true,,263269,149,1,1,https://www.homecentre.in/in/en/department/livingroom,36,0,0
2023/12/07 11:32:37.165,276,Shop ,200,OK,Thread Group 1-1,text,true,,1362242,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,50,0,0
2023/12/07 11:32:37.442,107,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,25,0,0
2023/12/07 11:32:37.442,25,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,25,0,0
2023/12/07 11:32:37.467,82,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,26,0,0
2023/12/07 11:32:37.550,68,Living Room,200,OK,Thread Group 1-1,text,true,,263269,149,1,1,https://www.homecentre.in/in/en/department/livingroom,29,0,0
2023/12/07 11:32:37.619,262,Shop ,200,OK,Thread Group 1-1,text,true,,1362226,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,33,0,0
2023/12/07 11:32:37.882,118,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,26,0,0
2023/12/07 11:32:37.882,26,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,26,0,0
2023/12/07 11:32:37.908,92,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,34,0,0
2023/12/07 11:32:38.000,77,Living Room,200,OK,Thread Group 1-1,text,true,,263269,149,1,1,https://www.homecentre.in/in/en/department/livingroom,39,0,0
2023/12/07 11:32:38.077,288,Shop ,200,OK,Thread Group 1-1,text,true,,1362249,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,59,0,0
2023/12/07 11:32:38.365,128,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,32,0,0
2023/12/07 11:32:38.365,32,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,32,0,0
2023/12/07 11:32:38.398,95,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,30,0,0
2023/12/07 11:32:38.494,63,Living Room,200,OK,Thread Group 1-1,text,true,,263269,149,1,1,https://www.homecentre.in/in/en/department/livingroom,30,0,0
2023/12/07 11:32:38.557,235,Shop ,200,OK,Thread Group 1-1,text,true,,1362225,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,31,0,0
2023/12/07 11:32:38.798,112,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,30,0,0
2023/12/07 11:32:38.798,30,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,30,0,0
2023/12/07 11:32:38.828,82,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,30,0,0
2023/12/07 11:32:38.911,78,Living Room,200,OK,Thread Group 1-1,text,true,,263262,149,1,1,https://www.homecentre.in/in/en/department/livingroom,35,0,0
2023/12/07 11:32:38.989,289,Shop ,200,OK,Thread Group 1-1,text,true,,1362240,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,68,0,0
2023/12/07 11:32:39.309,124,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,23,0,0
2023/12/07 11:32:39.309,23,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,23,0,0
2023/12/07 11:32:39.332,101,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,40,0,0
2023/12/07 11:32:39.434,74,Living Room,200,OK,Thread Group 1-1,text,true,,263269,149,1,1,https://www.homecentre.in/in/en/department/livingroom,38,0,0
2023/12/07 11:32:39.509,398,Shop ,200,OK,Thread Group 1-1,text,true,,1362238,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,35,0,0
2023/12/07 11:32:39.908,112,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,28,0,0
2023/12/07 11:32:39.908,28,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,28,0,0
2023/12/07 11:32:39.936,84,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,30,0,0
2023/12/07 11:32:40.021,70,Living Room,200,OK,Thread Group 1-1,text,true,,263262,149,1,1,https://www.homecentre.in/in/en/department/livingroom,27,0,0
2023/12/07 11:32:40.091,247,Shop ,200,OK,Thread Group 1-1,text,true,,1362233,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,28,0,0
2023/12/07 11:32:40.339,119,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,28,0,0
2023/12/07 11:32:40.339,28,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,28,0,0
2023/12/07 11:32:40.367,91,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,32,0,0
2023/12/07 11:32:40.459,71,Living Room,200,OK,Thread Group 1-1,text,true,,263269,149,1,1,https://www.homecentre.in/in/en/department/livingroom,32,0,0
2023/12/07 11:32:40.530,224,Shop ,200,OK,Thread Group 1-1,text,true,,1362237,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,36,0,0
2023/12/07 11:32:40.755,137,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,31,0,0
2023/12/07 11:32:40.755,32,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,31,0,0
2023/12/07 11:32:40.787,105,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,43,0,0
2023/12/07 11:32:40.892,60,Living Room,200,OK,Thread Group 1-1,text,true,,263269,149,1,1,https://www.homecentre.in/in/en/department/livingroom,33,0,0
2023/12/07 11:32:40.952,254,Shop ,200,OK,Thread Group 1-1,text,true,,1362233,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,35,0,0
2023/12/07 11:32:41.206,137,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384460,250,1,1,https://www.homecentre.in/in/en/,26,0,0
2023/12/07 11:32:41.206,29,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,26,0,0
2023/12/07 11:32:41.235,108,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383914,128,1,1,https://www.homecentre.in/in/en/,44,0,0
2023/12/07 11:32:41.361,76,Living Room,200,OK,Thread Group 1-1,text,true,,263262,149,1,1,https://www.homecentre.in/in/en/department/livingroom,39,0,0
2023/12/07 11:32:41.437,226,Shop ,200,OK,Thread Group 1-1,text,true,,1362233,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,36,0,0
2023/12/07 11:32:41.664,105,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,26,0,0
2023/12/07 11:32:41.664,26,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,26,0,0
2023/12/07 11:32:41.691,78,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,28,0,0
2023/12/07 11:32:41.769,87,Living Room,200,OK,Thread Group 1-1,text,true,,263269,149,1,1,https://www.homecentre.in/in/en/department/livingroom,33,0,0
2023/12/07 11:32:41.862,244,Shop ,200,OK,Thread Group 1-1,text,true,,1362246,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,45,0,0
2023/12/07 11:32:42.107,119,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384460,250,1,1,https://www.homecentre.in/in/en/,28,0,0
2023/12/07 11:32:42.107,28,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,28,0,0
2023/12/07 11:32:42.136,90,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383914,128,1,1,https://www.homecentre.in/in/en/,42,0,0
2023/12/07 11:32:42.227,76,Living Room,200,OK,Thread Group 1-1,text,true,,263262,149,1,1,https://www.homecentre.in/in/en/department/livingroom,32,0,0
2023/12/07 11:32:42.304,255,Shop ,200,OK,Thread Group 1-1,text,true,,1362233,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,41,0,0
2023/12/07 11:32:42.560,114,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,22,0,0
2023/12/07 11:32:42.560,22,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,22,0,0
2023/12/07 11:32:42.582,92,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,46,0,0
2023/12/07 11:32:42.674,162,Living Room,200,OK,Thread Group 1-1,text,true,,263269,149,1,1,https://www.homecentre.in/in/en/department/livingroom,40,0,0
2023/12/07 11:32:42.872,223,Shop ,200,OK,Thread Group 1-1,text,true,,1362231,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,39,0,0
2023/12/07 11:32:43.096,116,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,31,0,0
2023/12/07 11:32:43.096,31,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,31,0,0
2023/12/07 11:32:43.127,85,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,35,0,0
2023/12/07 11:32:43.213,74,Living Room,200,OK,Thread Group 1-1,text,true,,263269,149,1,1,https://www.homecentre.in/in/en/department/livingroom,32,0,0
2023/12/07 11:32:43.288,230,Shop ,200,OK,Thread Group 1-1,text,true,,1362227,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,32,0,0
2023/12/07 11:32:43.519,168,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,23,0,0
2023/12/07 11:32:43.519,24,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,23,0,0
2023/12/07 11:32:43.543,144,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,41,0,0
2023/12/07 11:32:43.687,61,Living Room,200,OK,Thread Group 1-1,text,true,,263263,149,1,1,https://www.homecentre.in/in/en/department/livingroom,25,0,0
2023/12/07 11:32:43.749,360,Shop ,200,OK,Thread Group 1-1,text,true,,1362233,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,35,0,0
2023/12/07 11:32:44.110,122,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,26,0,0
2023/12/07 11:32:44.110,26,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,26,0,0
2023/12/07 11:32:44.136,96,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,28,0,0
2023/12/07 11:32:44.232,80,Living Room,200,OK,Thread Group 1-1,text,true,,263263,149,1,1,https://www.homecentre.in/in/en/department/livingroom,39,0,0
2023/12/07 11:32:44.312,261,Shop ,200,OK,Thread Group 1-1,text,true,,1362232,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,38,0,0
2023/12/07 11:32:44.574,106,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,25,0,0
2023/12/07 11:32:44.574,25,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,25,0,0
2023/12/07 11:32:44.599,81,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383913,128,1,1,https://www.homecentre.in/in/en/,30,0,0
2023/12/07 11:32:44.681,74,Living Room,200,OK,Thread Group 1-1,text,true,,263263,149,1,1,https://www.homecentre.in/in/en/department/livingroom,34,0,0
2023/12/07 11:32:44.755,269,Shop ,200,OK,Thread Group 1-1,text,true,,1362240,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,65,0,0
2023/12/07 11:32:45.025,135,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384460,250,1,1,https://www.homecentre.in/in/en/,28,0,0
2023/12/07 11:32:45.025,28,Furniture Home page-0,301,Moved Permanently,Thread Group 1-1,text,true,,546,122,1,1,https://www.homecentre.in/,28,0,0
2023/12/07 11:32:45.053,107,Furniture Home page-1,200,OK,Thread Group 1-1,text,true,,383914,128,1,1,https://www.homecentre.in/in/en/,30,0,0
2023/12/07 11:32:45.161,87,Living Room,200,OK,Thread Group 1-1,text,true,,263269,149,1,1,https://www.homecentre.in/in/en/department/livingroom,37,0,0
2023/12/07 11:32:45.249,251,Shop ,200,OK,Thread Group 1-1,text,true,,1362234,159,1,1,https://www.homecentre.in/in/en/search?q=badge.invisible%3A014I,28,0,0
2023/12/07 11:32:45.500,113,Furniture Home page,200,OK,Thread Group 1-1,text,true,,384459,250,1,1,https://www.homecentre.in/in/en/,23,0,0
