timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
2024/01/03 10:42:07.294,2111,Furniture Home Page,200,OK,Thread Group 1-5,text,true,,391525,334,11,11,https://www.homecentre.in/in/en/,1782,0,1703
2024/01/03 10:42:07.294,1782,Furniture Home Page-0,301,Moved Permanently,Thread Group 1-5,text,true,,545,164,11,11,https://www.homecentre.in/,1782,0,1703
2024/01/03 10:42:09.076,329,Furniture Home Page-1,200,OK,Thread Group 1-5,text,true,,390980,170,11,11,https://www.homecentre.in/in/en/,77,0,0
2024/01/03 10:42:09.405,1,Debug Sampler,200,OK,Thread Group 1-5,text,true,,378,0,11,11,null,0,0,0
2024/01/03 10:42:07.401,2059,Furniture Home Page,200,OK,Thread Group 1-7,text,true,,391527,328,10,10,https://www.homecentre.in/in/en/,1765,0,1712
2024/01/03 10:42:07.401,1765,Furniture Home Page-0,301,Moved Permanently,Thread Group 1-7,text,true,,547,161,10,10,https://www.homecentre.in/,1765,0,1712
2024/01/03 10:42:09.167,293,Furniture Home Page-1,200,OK,Thread Group 1-7,text,true,,390980,167,10,10,https://www.homecentre.in/in/en/,63,0,0
2024/01/03 10:42:09.461,0,Debug Sampler,200,OK,Thread Group 1-7,text,true,,375,0,10,10,null,0,0,0
2024/01/03 10:42:07.665,1806,Furniture Home Page,200,OK,Thread Group 1-12,text,true,,391527,304,9,9,https://www.homecentre.in/in/en/,1448,0,1384
2024/01/03 10:42:07.665,1448,Furniture Home Page-0,301,Moved Permanently,Thread Group 1-12,text,true,,547,149,9,9,https://www.homecentre.in/,1448,0,1384
2024/01/03 10:42:09.114,357,Furniture Home Page-1,200,OK,Thread Group 1-12,text,true,,390980,155,9,9,https://www.homecentre.in/in/en/,59,0,0
2024/01/03 10:42:09.472,0,Debug Sampler,200,OK,Thread Group 1-12,text,true,,364,0,9,9,null,0,0,0
2024/01/03 10:42:07.876,1601,Furniture Home Page,200,OK,Thread Group 1-16,text,true,,391525,328,8,8,https://www.homecentre.in/in/en/,1284,0,1207
2024/01/03 10:42:07.876,1284,Furniture Home Page-0,301,Moved Permanently,Thread Group 1-16,text,true,,545,161,8,8,https://www.homecentre.in/,1284,0,1207
2024/01/03 10:42:09.160,317,Furniture Home Page-1,200,OK,Thread Group 1-16,text,true,,390980,167,8,8,https://www.homecentre.in/in/en/,75,0,0
2024/01/03 10:42:09.478,0,Debug Sampler,200,OK,Thread Group 1-16,text,true,,376,0,8,8,null,0,0,0
2024/01/03 10:42:07.506,1994,Furniture Home Page,200,OK,Thread Group 1-9,text,true,,391527,304,7,7,https://www.homecentre.in/in/en/,1753,0,1674
2024/01/03 10:42:07.506,1753,Furniture Home Page-0,301,Moved Permanently,Thread Group 1-9,text,true,,547,149,7,7,https://www.homecentre.in/,1753,0,1674
2024/01/03 10:42:07.453,2047,Furniture Home Page,200,OK,Thread Group 1-8,text,true,,391525,334,7,7,https://www.homecentre.in/in/en/,1760,0,1689
2024/01/03 10:42:09.259,241,Furniture Home Page-1,200,OK,Thread Group 1-9,text,true,,390980,155,7,7,https://www.homecentre.in/in/en/,79,0,0
